,source,target,weight
1362,22,20,0.0
1363,22,21,0.0
1364,22,22,0.0
1365,22,23,0.0
1366,22,24,0.0
1367,22,25,0.0
1368,22,26,0.0
1369,22,27,0.0
1370,22,28,0.0
1371,22,29,0.0
1372,22,30,0.0
1373,22,31,0.0
1374,22,32,0.0
1375,22,33,0.0
1376,22,34,0.0
1377,22,35,0.0
1378,22,36,0.0
1379,22,37,0.0
1380,22,38,0.0
1381,22,39,0.0
1382,22,40,0.0
1383,22,41,0.0
1384,22,42,0.0
1385,22,43,0.0
1386,22,44,0.0
1387,22,45,0.0
1388,22,46,0.0
1389,22,47,0.0
1390,22,48,0.0
1391,22,49,0.0
1392,22,50,0.0
1393,22,51,0.0
1394,22,52,0.0
1395,22,53,0.0
1396,22,54,0.0
1397,22,55,0.0
1398,22,56,0.0
1399,22,57,0.0
1400,22,58,0.0
1401,22,59,0.0
1402,22,60,0.0
1403,23,0,0.0
1404,23,1,0.0
1405,23,2,0.0
1406,23,3,0.0
1407,23,4,0.0
1408,23,5,0.0
1409,23,6,0.0
1410,23,7,0.0
1411,23,8,0.0
1412,23,9,0.0
1413,23,10,0.0
1414,23,11,0.0
1415,23,12,0.0
1416,23,13,0.0
1417,23,14,0.0
1418,23,15,0.0
1419,23,16,0.0
1420,23,17,0.0
1421,23,18,0.0
1422,23,19,0.0
1423,23,20,0.0
1424,23,21,0.0
1425,23,22,0.0
1426,23,23,0.0
1427,23,24,0.0
1428,23,25,0.0
1429,23,26,0.0
1430,23,27,0.0
1431,23,28,0.0
1432,23,29,0.0
1433,23,30,0.0
1434,23,31,0.0
1435,23,32,0.0
1436,23,33,0.0
1437,23,34,0.0
1438,23,35,0.0
1439,23,36,0.0
1440,23,37,0.0
1441,23,38,0.0
1442,23,39,0.0
1443,23,40,0.0
1444,23,41,0.0
1445,23,42,0.0
1446,23,43,0.0
1447,23,44,0.0
1448,23,45,0.0
1449,23,46,0.0
1450,23,47,0.0
1451,23,48,0.0
1452,23,49,0.0
1453,23,50,0.0
1454,23,51,0.0
1455,23,52,0.0
1456,23,53,0.0
1457,23,54,0.0
1458,23,55,0.0
1459,23,56,0.0
1460,23,57,0.0
1461,23,58,0.0
1462,23,59,0.0
1463,23,60,0.0
1464,24,0,0.0
1465,24,1,0.0
1466,24,2,0.0
1467,24,3,0.0
1468,24,4,0.0
1469,24,5,0.0
1470,24,6,0.0
1471,24,7,0.0
1472,24,8,0.0
1473,24,9,0.0
1474,24,10,0.0
1475,24,11,0.0
1476,24,12,0.0
1477,24,13,0.0
1478,24,14,0.0
1479,24,15,0.0
1480,24,16,0.0
1481,24,17,0.0
1482,24,18,0.0
1483,24,19,0.0
1484,24,20,0.0
1485,24,21,0.0
1486,24,22,0.0
1487,24,23,0.0
1488,24,24,0.0
1489,24,25,0.0
1490,24,26,0.0
1491,24,27,0.0
1492,24,28,0.0
1493,24,29,0.0
1494,24,30,0.0
1495,24,31,0.0
1496,24,32,0.0
1497,24,33,0.0
1498,24,34,0.0
1499,24,35,0.0
1500,24,36,0.0
1501,24,37,0.0
1502,24,38,0.0
1503,24,39,0.0
1504,24,40,0.0
1505,24,41,0.0
1506,24,42,0.0
1507,24,43,0.0
1508,24,44,0.0
1509,24,45,0.0
1510,24,46,0.0
1511,24,47,0.0
1512,24,48,0.0
1513,24,49,0.0
1514,24,50,0.0
1515,24,51,0.0
1516,24,52,0.0
1517,24,53,0.0
1518,24,54,0.0
1519,24,55,0.0
1520,24,56,0.0
1521,24,57,0.0
1522,24,58,0.0
1523,24,59,0.0
1524,24,60,0.0
1525,25,0,0.0
1526,25,1,0.0
1527,25,2,0.0
1528,25,3,0.0
1529,25,4,0.0
1530,25,5,0.0
1531,25,6,0.0
1532,25,7,0.0
1533,25,8,0.0
1534,25,9,0.0
1535,25,10,0.0
1536,25,11,0.0
1537,25,12,0.0
1538,25,13,0.0
1539,25,14,0.0
1540,25,15,0.0
1541,25,16,0.0
1542,25,17,0.0
1543,25,18,0.0
1544,25,19,0.0
1545,25,20,0.0
1546,25,21,0.0
1547,25,22,0.0
1548,25,23,0.0
1549,25,24,0.0
1550,25,25,0.0
1551,25,26,0.0
1552,25,27,0.0
1553,25,28,0.0
1554,25,29,0.0
1555,25,30,0.0
1556,25,31,0.0
1557,25,32,0.0
1558,25,33,0.0
1559,25,34,0.0
1560,25,35,0.0
1561,25,36,0.0
1562,25,37,0.0
1563,25,38,0.0
1564,25,39,0.0
1565,25,40,0.0
1566,25,41,0.0
1567,25,42,0.0
1568,25,43,0.0
1569,25,44,0.0
1570,25,45,0.0
1571,25,46,0.0
1572,25,47,0.0
1573,25,48,0.0
1574,25,49,0.0
1575,25,50,0.0
1576,25,51,0.0
1577,25,52,0.0
1578,25,53,0.0
1579,25,54,0.0
1580,25,55,0.0
1581,25,56,0.0
1582,25,57,0.0
1583,25,58,0.0
1584,25,59,0.0
1585,25,60,0.0
1586,26,0,0.0
1587,26,1,0.0
1588,26,2,0.0
1589,26,3,0.0
1590,26,4,0.0
1591,26,5,0.0
1592,26,6,0.0
1593,26,7,0.0
1594,26,8,0.0
1595,26,9,0.0
1596,26,10,0.0
1597,26,11,0.0
1598,26,12,0.0
1599,26,13,0.0
1600,26,14,0.0
1601,26,15,0.0
1602,26,16,0.0
1603,26,17,0.0
1604,26,18,0.0
1605,26,19,0.0
1606,26,20,0.0
1607,26,21,0.0
1608,26,22,0.0
1609,26,23,0.0
1610,26,24,0.0
1611,26,25,0.0
1612,26,26,0.0
1613,26,27,0.0
1614,26,28,0.0
1615,26,29,0.0
1616,26,30,0.0
1617,26,31,0.0
1618,26,32,0.0
1619,26,33,0.0
1620,26,34,0.0
1621,26,35,0.0
1622,26,36,0.0
1623,26,37,0.0
1624,26,38,0.0
1625,26,39,0.0
1626,26,40,0.0
1627,26,41,0.0
1628,26,42,0.0
1629,26,43,0.0
1630,26,44,0.0
1631,26,45,0.0
1632,26,46,0.0
1633,26,47,0.0
1634,26,48,0.0
1635,26,49,0.0
1636,26,50,0.0
1637,26,51,0.0
1638,26,52,0.0
1639,26,53,0.0
1640,26,54,0.0
1641,26,55,0.0
1642,26,56,0.0
1643,26,57,0.0
1644,26,58,0.0
1645,26,59,0.0
1646,26,60,0.0
1647,27,0,0.0
1648,27,1,0.0
1649,27,2,0.0
1650,27,3,0.0
1651,27,4,0.0
1652,27,5,0.0
1653,27,6,0.0
1654,27,7,0.0
1655,27,8,0.0
1656,27,9,0.0
1657,27,10,0.0
1658,27,11,0.0
1659,27,12,0.0
1660,27,13,0.0
1661,27,14,0.0
1662,27,15,0.0
1663,27,16,0.0
1664,27,17,0.0
1665,27,18,0.0
1666,27,19,0.0
1667,27,20,0.0
1668,27,21,0.0
1669,27,22,0.0
1670,27,23,0.0
1671,27,24,0.0
1672,27,25,0.0
1673,27,26,0.0
1674,27,27,0.0
1675,27,28,0.0
1676,27,29,0.0
1677,27,30,0.0
1678,27,31,0.0
1679,27,32,0.0
1680,27,33,0.0
1681,27,34,0.0
1682,27,35,0.0
1683,27,36,0.0
1684,27,37,0.0
1685,27,38,0.0
1686,27,39,0.0
1687,27,40,0.0
1688,27,41,0.0
1689,27,42,0.0
1690,27,43,0.0
1691,27,44,0.0
1692,27,45,0.0
1693,27,46,0.0
1694,27,47,0.0
1695,27,48,0.0
1696,27,49,0.0
1697,27,50,0.0
1698,27,51,0.0
1699,27,52,0.0
1700,27,53,0.0
1701,27,54,0.0
1702,27,55,0.0
1703,27,56,0.0
1704,27,57,0.0
1705,27,58,0.0
1706,27,59,0.0
1707,27,60,0.0
1708,28,0,0.0
1709,28,1,0.0
1710,28,2,0.0
1711,28,3,0.0
1712,28,4,0.0
1713,28,5,0.0
1714,28,6,0.0
1715,28,7,0.0
1716,28,8,0.0
1717,28,9,0.0
1718,28,10,0.0
1719,28,11,0.0
1720,28,12,0.0
1721,28,13,0.0
1722,28,14,0.0
1723,28,15,0.0
1724,28,16,0.0
1725,28,17,0.0
1726,28,18,0.0
1727,28,19,0.0
1728,28,20,0.0
1729,28,21,0.0
1730,28,22,0.0
1731,28,23,0.0
1732,28,24,0.0
1733,28,25,0.0
1734,28,26,0.0
1735,28,27,0.0
1736,28,28,0.0
1737,28,29,0.0
1738,28,30,0.0
1739,28,31,0.0
1740,28,32,0.0
1741,28,33,0.0
1742,28,34,0.0
1743,28,35,0.0
1744,28,36,0.0
1745,28,37,0.0
1746,28,38,0.0
1747,28,39,0.0
1748,28,40,0.0
1749,28,41,0.0
1750,28,42,0.0
1751,28,43,0.0
1752,28,44,0.0
1753,28,45,0.0
1754,28,46,0.0
1755,28,47,0.0
1756,28,48,0.0
1757,28,49,0.0
1758,28,50,0.0
1759,28,51,0.0
1760,28,52,0.0
1761,28,53,0.0
1762,28,54,0.0
1763,28,55,0.0
1764,28,56,0.0
1765,28,57,0.0
1766,28,58,0.0
1767,28,59,0.0
1768,28,60,0.0
1769,29,0,0.0
1770,29,1,0.0
1771,29,2,0.0
1772,29,3,0.0
1773,29,4,0.0
1774,29,5,0.0
1775,29,6,0.0
1776,29,7,0.0
1777,29,8,0.0
1778,29,9,0.0
1779,29,10,0.0
1780,29,11,0.0
1781,29,12,0.0
1782,29,13,0.0
1783,29,14,0.0
1784,29,15,0.0
1785,29,16,0.0
1786,29,17,0.0
1787,29,18,0.0
1788,29,19,0.0
1789,29,20,0.0
1790,29,21,0.0
1791,29,22,0.0
1792,29,23,0.0
1793,29,24,0.0
1794,29,25,0.0
1795,29,26,0.0
1796,29,27,0.0
1797,29,28,0.0
1798,29,29,0.0
1799,29,30,0.0
1800,29,31,0.0
1801,29,32,0.0
1802,29,33,0.0
1803,29,34,0.0
1804,29,35,0.0
1805,29,36,0.0
1806,29,37,0.0
1807,29,38,0.0
1808,29,39,0.0
1809,29,40,0.0
1810,29,41,0.0
1811,29,42,0.0
1812,29,43,0.0
1813,29,44,0.0
1814,29,45,0.0
1815,29,46,0.0
1816,29,47,0.0
1817,29,48,0.0
1818,29,49,0.0
1819,29,50,0.0
1820,29,51,0.0
1821,29,52,0.0
1822,29,53,0.0
1823,29,54,0.0
1824,29,55,0.0
1825,29,56,0.0
1826,29,57,0.0
1827,29,58,0.0
1828,29,59,0.0
1829,29,60,0.0
1830,30,0,0.0
1831,30,1,0.0
1832,30,2,0.0
1833,30,3,0.0
1834,30,4,0.0
1835,30,5,0.0
1836,30,6,0.0
1837,30,7,0.0
1838,30,8,0.0
1839,30,9,0.0
1840,30,10,0.0
1841,30,11,0.0
1842,30,12,0.0
1843,30,13,0.0
1844,30,14,0.0
1845,30,15,0.0
1846,30,16,0.0
1847,30,17,0.0
1848,30,18,0.0
1849,30,19,0.0
1850,30,20,0.0
1851,30,21,0.0
1852,30,22,0.0
1853,30,23,0.0
1854,30,24,0.0
1855,30,25,0.0
1856,30,26,0.0
1857,30,27,0.0
1858,30,28,0.0
1859,30,29,0.0
1860,30,30,0.0
1861,30,31,0.0
1862,30,32,0.0
1863,30,33,0.0
1864,30,34,0.0
1865,30,35,0.0
1866,30,36,0.0
1867,30,37,0.0
1868,30,38,0.0
1869,30,39,0.0
1870,30,40,0.0
1871,30,41,0.0
1872,30,42,0.0
1873,30,43,0.0
1874,30,44,0.0
1875,30,45,0.0
1876,30,46,0.0
1877,30,47,0.0
1878,30,48,0.0
1879,30,49,0.0
1880,30,50,0.0
1881,30,51,0.0
1882,30,52,0.0
1883,30,53,0.0
1884,30,54,0.0
1885,30,55,0.0
1886,30,56,0.0
1887,30,57,0.0
1888,30,58,0.0
1889,30,59,0.0
1890,30,60,0.0
1891,31,0,0.0
1892,31,1,0.0
1893,31,2,0.0
1894,31,3,0.0
1895,31,4,0.0
1896,31,5,0.0
1897,31,6,0.0
1898,31,7,0.0
1899,31,8,0.0
1900,31,9,0.0
1901,31,10,0.0
1902,31,11,0.0
1903,31,12,0.0
1904,31,13,0.0
1905,31,14,0.0
1906,31,15,0.0
1907,31,16,0.0
1908,31,17,0.0
1909,31,18,0.0
1910,31,19,0.0
1911,31,20,0.0
1912,31,21,0.0
1913,31,22,0.0
1914,31,23,0.0
1915,31,24,0.0
1916,31,25,0.0
1917,31,26,0.0
1918,31,27,0.0
1919,31,28,0.0
1920,31,29,0.0
1921,31,30,0.0
1922,31,31,0.0
1923,31,32,0.0
1924,31,33,0.0
1925,31,34,0.0
1926,31,35,0.0
1927,31,36,0.0
1928,31,37,0.0
1929,31,38,0.0
1930,31,39,0.0
1931,31,40,0.0
1932,31,41,0.0
1933,31,42,0.0
1934,31,43,0.0
1935,31,44,0.0
1936,31,45,0.0
1937,31,46,0.0
1938,31,47,0.0
1939,31,48,0.0
1940,31,49,0.0
1941,31,50,0.0
1942,31,51,0.0
1943,31,52,0.0
1944,31,53,0.0
1945,31,54,0.0
1946,31,55,0.0
1947,31,56,0.0
1948,31,57,0.0
1949,31,58,0.0
1950,31,59,0.0
1951,31,60,0.0
1952,32,0,0.0
1953,32,1,0.0
1954,32,2,0.0
1955,32,3,0.0
1956,32,4,0.0
1957,32,5,0.0
1958,32,6,0.0
1959,32,7,0.0
1960,32,8,0.0
1961,32,9,0.0
1962,32,10,0.0
1963,32,11,0.0
1964,32,12,0.0
1965,32,13,0.0
1966,32,14,0.0
1967,32,15,0.0
1968,32,16,0.0
1969,32,17,0.0
1970,32,18,0.0
1971,32,19,0.0
1972,32,20,0.0
1973,32,21,0.0
1974,32,22,0.0
1975,32,23,0.0
1976,32,24,0.0
1977,32,25,0.0
1978,32,26,0.0
1979,32,27,0.0
1980,32,28,0.0
1981,32,29,0.0
1982,32,30,0.0
1983,32,31,0.0
1984,32,32,0.0
1985,32,33,0.0
1986,32,34,0.0
1987,32,35,0.0
1988,32,36,0.0
1989,32,37,0.0
1990,32,38,0.0
1991,32,39,0.0
1992,32,40,0.0
1993,32,41,0.0
1994,32,42,0.0
1995,32,43,0.0
1996,32,44,0.0
1997,32,45,0.0
1998,32,46,0.0
1999,32,47,0.0
2000,32,48,0.0
2001,32,49,0.0
2002,32,50,0.0
2003,32,51,0.0
2004,32,52,0.0
2005,32,53,0.0
2006,32,54,0.0
2007,32,55,0.0
2008,32,56,0.0
2009,32,57,0.0
2010,32,58,0.0
2011,32,59,0.0
2012,32,60,0.0
2013,33,0,0.0
2014,33,1,0.0
2015,33,2,0.0
2016,33,3,0.0
2017,33,4,0.0
2018,33,5,0.0
2019,33,6,0.0
2020,33,7,0.0
2021,33,8,0.0
2022,33,9,0.0
2023,33,10,0.0
2024,33,11,0.0
2025,33,12,0.0
2026,33,13,0.0
2027,33,14,0.0
2028,33,15,0.0
2029,33,16,0.0
2030,33,17,0.0
2031,33,18,0.0
2032,33,19,0.0
2033,33,20,0.0
2034,33,21,0.0
2035,33,22,0.0
2036,33,23,0.0
2037,33,24,0.0
2038,33,25,0.0
2039,33,26,0.0
2040,33,27,0.0
2041,33,28,0.0
2042,33,29,0.0
2043,33,30,0.0
2044,33,31,0.0
2045,33,32,0.0
2046,33,33,0.0
2047,33,34,0.0
2048,33,35,0.0
2049,33,36,0.0
2050,33,37,0.0
2051,33,38,0.0
2052,33,39,0.0
2053,33,40,0.0
2054,33,41,0.0
2055,33,42,0.0
2056,33,43,0.0
2057,33,44,0.0
2058,33,45,0.0
2059,33,46,0.0
2060,33,47,0.0
2061,33,48,0.0
2062,33,49,0.0
2063,33,50,0.0
2064,33,51,0.0
2065,33,52,0.0
2066,33,53,0.0
2067,33,54,0.0
2068,33,55,0.0
2069,33,56,0.0
2070,33,57,0.0
2071,33,58,0.0
2072,33,59,0.0
2073,33,60,0.0
2074,34,0,0.0
2075,34,1,0.0
2076,34,2,0.0
2077,34,3,0.0
2078,34,4,0.0
2079,34,5,0.0
2080,34,6,0.0
2081,34,7,0.0
2082,34,8,0.0
2083,34,9,0.0
2084,34,10,0.0
2085,34,11,0.0
2086,34,12,0.0
2087,34,13,0.0
2088,34,14,0.0
2089,34,15,0.0
2090,34,16,0.0
2091,34,17,0.0
2092,34,18,0.0
2093,34,19,0.0
2094,34,20,0.0
2095,34,21,0.0
2096,34,22,0.0
2097,34,23,0.0
2098,34,24,0.0
2099,34,25,0.0
2100,34,26,0.0
2101,34,27,0.0
2102,34,28,0.0
2103,34,29,0.0
2104,34,30,0.0
2105,34,31,0.0
2106,34,32,0.0
2107,34,33,0.0
2108,34,34,0.0
2109,34,35,0.0
2110,34,36,0.0
2111,34,37,0.0
2112,34,38,0.0
2113,34,39,0.0
2114,34,40,0.0
2115,34,41,0.0
2116,34,42,0.0
2117,34,43,0.0
2118,34,44,0.0
2119,34,45,0.0
2120,34,46,0.0
2121,34,47,0.0
2122,34,48,0.0
2123,34,49,0.0
2124,34,50,0.0
2125,34,51,0.0
2126,34,52,0.0
2127,34,53,0.0
2128,34,54,0.0
2129,34,55,0.0
2130,34,56,0.0
2131,34,57,0.0
2132,34,58,0.0
2133,34,59,0.0
2134,34,60,0.0
2135,35,0,0.0
2136,35,1,0.0
2137,35,2,0.0
2138,35,3,0.0
2139,35,4,0.0
2140,35,5,0.0
2141,35,6,0.0
2142,35,7,0.0
2143,35,8,0.0
2144,35,9,0.0
2145,35,10,0.0
2146,35,11,0.0
2147,35,12,0.0
2148,35,13,0.0
2149,35,14,0.0
2150,35,15,0.0
2151,35,16,0.0
2152,35,17,0.0
2153,35,18,0.0
2154,35,19,0.0
2155,35,20,0.0
2156,35,21,0.0
2157,35,22,0.0
2158,35,23,0.0
2159,35,24,0.0
2160,35,25,0.0
2161,35,26,0.0
2162,35,27,0.0
2163,35,28,0.0
2164,35,29,0.0
2165,35,30,0.0
2166,35,31,0.0
2167,35,32,0.0
2168,35,33,0.0
2169,35,34,0.0
2170,35,35,0.0
2171,35,36,0.0
2172,35,37,0.0
2173,35,38,0.0
2174,35,39,0.0
2175,35,40,0.0
2176,35,41,0.0
2177,35,42,0.0
2178,35,43,0.0
2179,35,44,0.0
2180,35,45,0.0
2181,35,46,0.0
2182,35,47,0.0
2183,35,48,0.0
2184,35,49,0.0
2185,35,50,0.0
2186,35,51,0.0
2187,35,52,0.0
2188,35,53,0.0
2189,35,54,0.0
2190,35,55,0.0
2191,35,56,0.0
2192,35,57,0.0
2193,35,58,0.0
2194,35,59,0.0
2195,35,60,0.0
2196,36,0,0.0
2197,36,1,0.0
2198,36,2,0.0
2199,36,3,0.0
2200,36,4,0.0
2201,36,5,0.0
2202,36,6,0.0
2203,36,7,0.0
2204,36,8,0.0
2205,36,9,0.0
2206,36,10,0.0
2207,36,11,0.0
2208,36,12,0.0
2209,36,13,0.0
2210,36,14,0.0
2211,36,15,0.0
2212,36,16,0.0
2213,36,17,0.0
2214,36,18,0.0
2215,36,19,0.0
2216,36,20,0.0
2217,36,21,0.0
2218,36,22,0.0
2219,36,23,0.0
2220,36,24,0.0
2221,36,25,0.0
2222,36,26,0.0
2223,36,27,0.0
2224,36,28,0.0
2225,36,29,0.0
2226,36,30,0.0
2227,36,31,0.0
2228,36,32,0.0
2229,36,33,0.0
2230,36,34,0.0
2231,36,35,0.0
2232,36,36,0.0
2233,36,37,0.0
2234,36,38,0.0
2235,36,39,0.0
2236,36,40,0.0
2237,36,41,0.0
2238,36,42,0.0
2239,36,43,0.0
2240,36,44,0.0
2241,36,45,0.0
2242,36,46,0.0
2243,36,47,0.0
2244,36,48,0.0
2245,36,49,0.0
2246,36,50,0.0
2247,36,51,0.0
2248,36,52,0.0
2249,36,53,0.0
2250,36,54,0.0
2251,36,55,0.0
2252,36,56,0.0
2253,36,57,0.0
2254,36,58,0.0
2255,36,59,0.0
2256,36,60,0.0
2257,37,0,0.0
2258,37,1,0.0
2259,37,2,0.0
2260,37,3,0.0
2261,37,4,0.0
2262,37,5,0.0
2263,37,6,0.0
2264,37,7,0.0
2265,37,8,0.0
2266,37,9,0.0
2267,37,10,0.0
2268,37,11,0.0
2269,37,12,0.0
2270,37,13,0.0
2271,37,14,0.0
2272,37,15,0.0
2273,37,16,0.0
2274,37,17,0.0
2275,37,18,0.0
2276,37,19,0.0
2277,37,20,0.0
2278,37,21,0.0
2279,37,22,0.0
2280,37,23,0.0
2281,37,24,0.0
2282,37,25,0.0
2283,37,26,0.0
2284,37,27,0.0
2285,37,28,0.0
2286,37,29,0.0
2287,37,30,0.0
2288,37,31,0.0
2289,37,32,0.0
2290,37,33,0.0
2291,37,34,0.0
2292,37,35,0.0
2293,37,36,0.0
2294,37,37,0.0
2295,37,38,0.0
2296,37,39,0.0
2297,37,40,0.0
2298,37,41,0.0
2299,37,42,0.0
2300,37,43,0.0
2301,37,44,0.0
2302,37,45,0.0
2303,37,46,0.0
2304,37,47,0.0
2305,37,48,0.0
2306,37,49,0.0
2307,37,50,0.0
2308,37,51,0.0
2309,37,52,0.0
2310,37,53,0.0
2311,37,54,0.0
2312,37,55,0.0
2313,37,56,0.0
2314,37,57,0.0
2315,37,58,0.0
2316,37,59,0.0
2317,37,60,0.0
2318,38,0,0.0
2319,38,1,0.0
2320,38,2,0.0
2321,38,3,0.0
2322,38,4,0.0
2323,38,5,0.0
2324,38,6,0.0
2325,38,7,0.0
2326,38,8,0.0
2327,38,9,0.0
2328,38,10,0.0
2329,38,11,0.0
2330,38,12,0.0
2331,38,13,0.0
2332,38,14,0.0
2333,38,15,0.0
2334,38,16,0.0
2335,38,17,0.0
2336,38,18,0.0
2337,38,19,0.0
2338,38,20,0.0
2339,38,21,0.0
2340,38,22,0.0
2341,38,23,0.0
2342,38,24,0.0
2343,38,25,0.0
2344,38,26,0.0
2345,38,27,0.0
2346,38,28,0.0
2347,38,29,0.0
2348,38,30,0.0
2349,38,31,0.0
2350,38,32,0.0
2351,38,33,0.0
2352,38,34,0.0
2353,38,35,0.0
2354,38,36,0.0
2355,38,37,0.0
2356,38,38,0.0
2357,38,39,0.0
2358,38,40,0.0
2359,38,41,0.0
2360,38,42,0.0
2361,38,43,0.0
2362,38,44,0.0
2363,38,45,0.0
2364,38,46,0.0
2365,38,47,0.0
2366,38,48,0.0
2367,38,49,0.0
2368,38,50,0.0
2369,38,51,0.0
2370,38,52,0.0
2371,38,53,0.0
2372,38,54,0.0
2373,38,55,0.0
2374,38,56,0.0
2375,38,57,0.0
2376,38,58,0.0
2377,38,59,0.0
2378,38,60,0.0
2379,39,0,0.0
2380,39,1,0.0
2381,39,2,0.0
2382,39,3,0.0
2383,39,4,0.0
2384,39,5,0.0
2385,39,6,0.0
2386,39,7,0.0
2387,39,8,0.0
2388,39,9,0.0
2389,39,10,0.0
2390,39,11,0.0
2391,39,12,0.0
2392,39,13,0.0
2393,39,14,0.0
2394,39,15,0.0
2395,39,16,0.0
2396,39,17,0.0
2397,39,18,0.0
2398,39,19,0.0
2399,39,20,0.0
2400,39,21,0.0
2401,39,22,0.0
2402,39,23,0.0
2403,39,24,0.0
2404,39,25,0.0
2405,39,26,0.0
2406,39,27,0.0
2407,39,28,0.0
2408,39,29,0.0
2409,39,30,0.0
2410,39,31,0.0
2411,39,32,0.0
2412,39,33,0.0
2413,39,34,0.0
2414,39,35,0.0
2415,39,36,0.0
2416,39,37,0.0
2417,39,38,0.0
2418,39,39,0.0
2419,39,40,0.0
2420,39,41,0.0
2421,39,42,0.0
2422,39,43,0.0
2423,39,44,0.0
2424,39,45,0.0
2425,39,46,0.0
2426,39,47,0.0
2427,39,48,0.0
2428,39,49,0.0
2429,39,50,0.0
2430,39,51,0.0
2431,39,52,0.0
2432,39,53,0.0
2433,39,54,0.0
2434,39,55,0.0
2435,39,56,0.0
2436,39,57,0.0
2437,39,58,0.0
2438,39,59,0.0
2439,39,60,0.0
2440,40,0,0.0
2441,40,1,0.0
2442,40,2,0.0
2443,40,3,0.0
2444,40,4,0.0
2445,40,5,0.0
2446,40,6,0.0
2447,40,7,0.0
2448,40,8,0.0
2449,40,9,0.0
2450,40,10,0.0
2451,40,11,0.0
2452,40,12,0.0
2453,40,13,0.0
2454,40,14,0.0
2455,40,15,0.0
2456,40,16,0.0
2457,40,17,0.0
2458,40,18,0.0
2459,40,19,0.0
2460,40,20,0.0
2461,40,21,0.0
2462,40,22,0.0
2463,40,23,0.0
2464,40,24,0.0
2465,40,25,0.0
2466,40,26,0.0
2467,40,27,0.0
2468,40,28,0.0
2469,40,29,0.0
2470,40,30,0.0
2471,40,31,0.0
2472,40,32,0.0
2473,40,33,0.0
2474,40,34,0.0
2475,40,35,0.0
2476,40,36,0.0
2477,40,37,0.0
2478,40,38,0.0
2479,40,39,0.0
2480,40,40,0.0
2481,40,41,0.0
2482,40,42,0.0
2483,40,43,0.0
2484,40,44,0.0
2485,40,45,0.0
2486,40,46,0.0
2487,40,47,0.0
2488,40,48,0.0
2489,40,49,0.0
2490,40,50,0.0
2491,40,51,0.0
2492,40,52,0.0
2493,40,53,0.0
2494,40,54,0.0
2495,40,55,0.0
2496,40,56,0.0
2497,40,57,0.0
2498,40,58,0.0
2499,40,59,0.0
2500,40,60,0.0
2501,41,0,0.0
2502,41,1,0.0
2503,41,2,0.0
2504,41,3,0.0
2505,41,4,0.0
2506,41,5,0.0
2507,41,6,0.0
2508,41,7,0.0
2509,41,8,0.0
2510,41,9,0.0
2511,41,10,0.0
2512,41,11,0.0
2513,41,12,0.0
2514,41,13,0.0
2515,41,14,0.0
2516,41,15,0.0
2517,41,16,0.0
2518,41,17,0.0
2519,41,18,0.0
2520,41,19,0.0
2521,41,20,0.0
2522,41,21,0.0
2523,41,22,0.0
2524,41,23,0.0
2525,41,24,0.0
2526,41,25,0.0
2527,41,26,0.0
2528,41,27,0.0
2529,41,28,0.0
2530,41,29,0.0
2531,41,30,0.0
2532,41,31,0.0
2533,41,32,0.0
2534,41,33,0.0
2535,41,34,0.0
2536,41,35,0.0
2537,41,36,0.0
2538,41,37,0.0
2539,41,38,0.0
2540,41,39,0.0
2541,41,40,0.0
2542,41,41,0.0
2543,41,42,0.0
2544,41,43,0.0
2545,41,44,0.0
2546,41,45,0.0
2547,41,46,0.0
2548,41,47,0.0
2549,41,48,0.0
2550,41,49,0.0
2551,41,50,0.0
2552,41,51,0.0
2553,41,52,0.0
2554,41,53,0.0
2555,41,54,0.0
2556,41,55,0.0
2557,41,56,0.0
2558,41,57,0.0
2559,41,58,0.0
2560,41,59,0.0
2561,41,60,0.0
2562,42,0,0.0
2563,42,1,0.0
2564,42,2,0.0
2565,42,3,0.0
2566,42,4,0.0
2567,42,5,0.0
2568,42,6,0.0
2569,42,7,0.0
2570,42,8,0.0
2571,42,9,0.0
2572,42,10,0.0
2573,42,11,0.0
2574,42,12,0.0
2575,42,13,0.0
2576,42,14,0.0
2577,42,15,0.0
2578,42,16,0.0
2579,42,17,0.0
2580,42,18,0.0
2581,42,19,0.0
2582,42,20,0.0
2583,42,21,0.0
2584,42,22,0.0
2585,42,23,0.0
2586,42,24,0.0
2587,42,25,0.0
2588,42,26,0.0
2589,42,27,0.0
2590,42,28,0.0
2591,42,29,0.0
2592,42,30,0.0
2593,42,31,0.0
2594,42,32,0.0
2595,42,33,0.0
2596,42,34,0.0
2597,42,35,0.0
2598,42,36,0.0
2599,42,37,0.0
2600,42,38,0.0
2601,42,39,0.0
2602,42,40,0.0
2603,42,41,0.0
2604,42,42,0.0
2605,42,43,0.0
2606,42,44,0.0
2607,42,45,0.0
2608,42,46,0.0
2609,42,47,0.0
2610,42,48,0.0
2611,42,49,0.0
2612,42,50,0.0
2613,42,51,0.0
2614,42,52,0.0
2615,42,53,0.0
2616,42,54,0.0
2617,42,55,0.0
2618,42,56,0.0
2619,42,57,0.0
2620,42,58,0.0
2621,42,59,0.0
2622,42,60,0.0
2623,43,0,0.0
2624,43,1,0.0
2625,43,2,0.0
2626,43,3,0.0
2627,43,4,0.0
2628,43,5,0.0
2629,43,6,0.0
2630,43,7,0.0
2631,43,8,0.0
2632,43,9,0.0
2633,43,10,0.0
